compound_name,filename,conc_um_in_vial,amendment,depth,conc_nm_in_env
L-Threonine/L-Homoserine,210916_Smp_Amm-Deep-Morn-T0-A-wIS.mzML,0.0568839381368988,Amm,Deep,0.01137678762737976
L-Threonine/L-Homoserine,210916_Smp_Amm-Surf-Morn-T0-C-wIS.mzML,0.08208751153040357,Amm,Surf,0.016417502306080713
L-Threonine/L-Homoserine,210916_Smp_Amm-Surf-Morn-T0-B-wIS.mzML,0.09211326520891164,Amm,Surf,0.018422653041782328
L-Threonine/L-Homoserine,210916_Smp_Amm-Surf-Eve-T0-C-wIS.mzML,0.13338292352599274,Amm,Surf,0.02667658470519855
L-Threonine/L-Homoserine,210916_Smp_Amm-Surf-Morn-T0-A-wIS.mzML,0.08980021998211782,Amm,Surf,0.017960043996423564
L-Threonine/L-Homoserine,210916_Smp_Amm-Deep-Eve-T0-C-wIS.mzML,0.07858674184981763,Amm,Deep,0.015717348369963528
L-Threonine/L-Homoserine,210916_Smp_Amm-Surf-Eve-T0-B-wIS.mzML,0.14843649849733204,Amm,Surf,0.02968729969946641
L-Threonine/L-Homoserine,210916_Smp_Amm-Surf-Eve-T0-A-wIS.mzML,0.2677172937469698,Amm,Surf,0.05354345874939395
L-Threonine/L-Homoserine,220729_Smp_Arg-Deep-Morn-T0-C-wIS.mzML,0.057245411346175064,Arg,Deep,0.011449082269235014
L-Threonine/L-Homoserine,220729_Smp_Arg-Deep-Morn-T0-A-wIS.mzML,0.04816943338414243,Arg,Deep,0.009633886676828489
L-Threonine/L-Homoserine,220729_Smp_Arg-Deep-Morn-T0-B-wIS.mzML,0.045405648460005284,Arg,Deep,0.009081129692001057
L-Threonine/L-Homoserine,220729_Smp_Arg-Deep-Eve-T0-C-wIS.mzML,0.08320507258627134,Arg,Deep,0.01664101451725427
L-Threonine/L-Homoserine,220729_Smp_Arg-Surf-Morn-T0-B-wIS.mzML,0.08987601811428055,Arg,Surf,0.017975203622856113
L-Threonine/L-Homoserine,220729_Smp_Arg-Surf-Eve-T0-B-wIS.mzML,0.10049779580687547,Arg,Surf,0.020099559161375097
L-Threonine/L-Homoserine,220729_Smp_Arg-Deep-Eve-T0-A-wIS.mzML,0.05236565190118721,Arg,Deep,0.010473130380237441
L-Threonine/L-Homoserine,220729_Smp_Arg-Surf-Eve-T0-A-wIS.mzML,0.0909140739866838,Arg,Surf,0.01818281479733676
L-Threonine/L-Homoserine,220729_Smp_Arg-Surf-Eve-T0-C-wIS.mzML,0.08779189522988523,Arg,Surf,0.017558379045977044
L-Threonine/L-Homoserine,220729_Smp_Arg-Deep-Eve-T0-B-wIS.mzML,0.0564843680889067,Arg,Deep,0.01129687361778134
L-Threonine/L-Homoserine,220729_Smp_Arg-Surf-Morn-T0-C-wIS.mzML,0.08377058740874901,Arg,Surf,0.016754117481749802
L-Threonine/L-Homoserine,220729_Smp_Arg-Surf-Morn-T0-A-wIS.mzML,0.07023748750077853,Arg,Surf,0.014047497500155708
L-Threonine/L-Homoserine,220715_Smp_GMP-Deep-Eve-T0-A-wIS.mzML,0.05680047562690208,GMP,Deep,0.011360095125380417
L-Threonine/L-Homoserine,220715_Smp_GMP-Deep-Morn-T0-B-wIS.mzML,0.08303531993915636,GMP,Deep,0.01660706398783127
L-Threonine/L-Homoserine,220715_Smp_GMP-Deep-Morn-T0-C-wIS.mzML,0.07332639662063739,GMP,Deep,0.014665279324127478
L-Threonine/L-Homoserine,220715_Smp_GMP-Deep-Eve-T0-B-wIS.mzML,0.06823369433128612,GMP,Deep,0.013646738866257224
L-Threonine/L-Homoserine,220715_Smp_GMP-Surf-Eve-T0-C-wIS.mzML,0.07819053589240825,GMP,Surf,0.01563810717848165
L-Threonine/L-Homoserine,220715_Smp_GMP-Surf-Eve-T0-A-wIS.mzML,0.10731276168089451,GMP,Surf,0.021462552336178903
L-Threonine/L-Homoserine,220715_Smp_GMP-Deep-Morn-T0-A-wIS.mzML,0.05876099446492373,GMP,Deep,0.011752198892984745
L-Threonine/L-Homoserine,220715_Smp_GMP-Surf-Morn-T0-C-wIS.mzML,0.13931826006855108,GMP,Surf,0.027863652013710216
L-Threonine/L-Homoserine,220715_Smp_GMP-Surf-Eve-T0-B-wIS.mzML,0.087790819220113,GMP,Surf,0.017558163844022603
L-Threonine/L-Homoserine,220715_Smp_GMP-Deep-Eve-T0-C-wIS.mzML,0.14025066191680124,GMP,Deep,0.028050132383360248
L-Threonine/L-Homoserine,220715_Smp_GMP-Surf-Morn-T0-B-wIS.mzML,0.06785834393668765,GMP,Surf,0.013571668787337529
L-Threonine/L-Homoserine,220715_Smp_GMP-Surf-Morn-T0-A-wIS.mzML,0.08401658518205112,GMP,Surf,0.016803317036410224
L-Threonine/L-Homoserine,210813_Smp_Nit-Surf-Morn-T0-C-wIS.mzML,0.12681663923673775,Nit,Surf,0.025363327847347548
L-Threonine/L-Homoserine,210813_Smp_Nit-Deep-Morn-T0-A-wIS.mzML,0.09779472678075735,Nit,Deep,0.019558945356151467
L-Threonine/L-Homoserine,210813_Smp_Nit-Deep-Eve-T0-C-wIS.mzML,0.0526903281997168,Nit,Deep,0.01053806563994336
L-Threonine/L-Homoserine,210813_Smp_Nit-Deep-Eve-T0-B-wIS.mzML,0.0952491672367155,Nit,Deep,0.0190498334473431
L-Threonine/L-Homoserine,210813_Smp_Nit-Surf-Eve-T0-B-wIS.mzML,0.09275558813483661,Nit,Surf,0.01855111762696732
L-Threonine/L-Homoserine,210813_Smp_Nit-Surf-Morn-T0-B-wIS.mzML,0.10734380516978301,Nit,Surf,0.021468761033956597
L-Threonine/L-Homoserine,210813_Smp_Nit-Deep-Eve-T0-A-wIS.mzML,0.12765117485337,Nit,Deep,0.025530234970674
L-Threonine/L-Homoserine,210813_Smp_Nit-Surf-Morn-T0-A-wIS.mzML,0.10031366347449942,Nit,Surf,0.020062732694899884
L-Threonine/L-Homoserine,210813_Smp_Nit-Deep-Morn-T0-C-wIS.mzML,0.041000360814632555,Nit,Deep,0.008200072162926514
L-Threonine/L-Homoserine,210813_Smp_Nit-Surf-Eve-T0-C-wIS.mzML,0.07984640046143623,Nit,Surf,0.015969280092287246
L-Threonine/L-Homoserine,210813_Smp_Nit-Deep-Morn-T0-B-wIS.mzML,0.04075781096678342,Nit,Deep,0.008151562193356684
L-Threonine/L-Homoserine,210813_Smp_Nit-Surf-Eve-T0-A-wIS.mzML,0.06340119320182108,Nit,Surf,0.012680238640364216
Dimethylsulfonioacetate,210916_Smp_Amm-Surf-Morn-T0-C-wIS.mzML,0.15794353414271511,Amm,Surf,0.03158870682854303
Dimethylsulfonioacetate,210916_Smp_Amm-Surf-Eve-T0-A-wIS.mzML,0.16136363238409332,Amm,Surf,0.03227272647681866
Dimethylsulfonioacetate,210916_Smp_Amm-Surf-Eve-T0-B-wIS.mzML,0.18945885659608505,Amm,Surf,0.037891771319217005
Dimethylsulfonioacetate,210916_Smp_Amm-Surf-Eve-T0-C-wIS.mzML,0.12186968888430437,Amm,Surf,0.024373937776860873
Dimethylsulfonioacetate,210916_Smp_Amm-Deep-Morn-T0-C-wIS.mzML,0.005966442366354077,Amm,Deep,0.0011932884732708154
Dimethylsulfonioacetate,210916_Smp_Amm-Surf-Morn-T0-A-wIS.mzML,0.11063101000068758,Amm,Surf,0.022126202000137516
Dimethylsulfonioacetate,210916_Smp_Amm-Surf-Morn-T0-B-wIS.mzML,0.2284300645432557,Amm,Surf,0.04568601290865114
Dimethylsulfonioacetate,210916_Smp_Amm-Deep-Morn-T0-B-wIS.mzML,0.005786803296565425,Amm,Deep,0.001157360659313085
Dimethylsulfonioacetate,210916_Smp_Amm-Deep-Eve-T0-B-wIS.mzML,0.006263208383640479,Amm,Deep,0.0012526416767280955
Dimethylsulfonioacetate,210916_Smp_Amm-Deep-Eve-T0-A-wIS.mzML,0.005104031138041279,Amm,Deep,0.001020806227608256
Dimethylsulfonioacetate,210916_Smp_Amm-Deep-Morn-T0-A-wIS.mzML,0.006797481515867915,Amm,Deep,0.0013594963031735832
Dimethylsulfonioacetate,210916_Smp_Amm-Deep-Eve-T0-C-wIS.mzML,0.0015523187316219826,Amm,Deep,3.1046374632439657e-4
Dimethylsulfonioacetate,220729_Smp_Arg-Surf-Morn-T0-C-wIS.mzML,0.0837579667745335,Arg,Surf,0.016751593354906696
Dimethylsulfonioacetate,220729_Smp_Arg-Surf-Eve-T0-C-wIS.mzML,0.25141817871451205,Arg,Surf,0.05028363574290241
Dimethylsulfonioacetate,220729_Smp_Arg-Surf-Eve-T0-B-wIS.mzML,0.09941048529820903,Arg,Surf,0.019882097059641807
Dimethylsulfonioacetate,220729_Smp_Arg-Surf-Eve-T0-A-wIS.mzML,0.14684543935255517,Arg,Surf,0.029369087870511033
Dimethylsulfonioacetate,220729_Smp_Arg-Surf-Morn-T0-A-wIS.mzML,0.2788426030401607,Arg,Surf,0.055768520608032134
Dimethylsulfonioacetate,220729_Smp_Arg-Surf-Morn-T0-B-wIS.mzML,0.12756352927651748,Arg,Surf,0.025512705855303495
Dimethylsulfonioacetate,220729_Smp_Arg-Deep-Eve-T0-C-wIS.mzML,0.022018221925284583,Arg,Deep,0.004403644385056917
Dimethylsulfonioacetate,220729_Smp_Arg-Deep-Morn-T0-A-wIS.mzML,0.01321325325101911,Arg,Deep,0.002642650650203822
Dimethylsulfonioacetate,220729_Smp_Arg-Deep-Eve-T0-B-wIS.mzML,0.012898418901735181,Arg,Deep,0.0025796837803470363
Dimethylsulfonioacetate,220729_Smp_Arg-Deep-Eve-T0-A-wIS.mzML,0.005611535713810892,Arg,Deep,0.0011223071427621785
Dimethylsulfonioacetate,220729_Smp_Arg-Deep-Morn-T0-B-wIS.mzML,0.014809266088807263,Arg,Deep,0.0029618532177614525
Dimethylsulfonioacetate,220729_Smp_Arg-Deep-Morn-T0-C-wIS.mzML,0.011132129500463049,Arg,Deep,0.00222642590009261
Dimethylsulfonioacetate,220715_Smp_GMP-Surf-Morn-T0-B-wIS.mzML,0.14975602715704786,GMP,Surf,0.029951205431409573
Dimethylsulfonioacetate,220715_Smp_GMP-Surf-Eve-T0-B-wIS.mzML,0.12497894046206011,GMP,Surf,0.02499578809241202
Dimethylsulfonioacetate,220715_Smp_GMP-Surf-Eve-T0-C-wIS.mzML,0.21487422875899476,GMP,Surf,0.04297484575179895
Dimethylsulfonioacetate,220715_Smp_GMP-Surf-Morn-T0-C-wIS.mzML,0.2757477997239661,GMP,Surf,0.055149559944793224
Dimethylsulfonioacetate,220715_Smp_GMP-Surf-Morn-T0-A-wIS.mzML,0.14202048637191156,GMP,Surf,0.02840409727438231
Dimethylsulfonioacetate,220715_Smp_GMP-Surf-Eve-T0-A-wIS.mzML,0.19529403355896607,GMP,Surf,0.039058806711793216
Dimethylsulfonioacetate,220715_Smp_GMP-Deep-Eve-T0-B-wIS.mzML,0.005427953434742055,GMP,Deep,0.0010855906869484111
Dimethylsulfonioacetate,220715_Smp_GMP-Deep-Morn-T0-C-wIS.mzML,0.00611484973887093,GMP,Deep,0.001222969947774186
Dimethylsulfonioacetate,220715_Smp_GMP-Deep-Eve-T0-C-wIS.mzML,0.008224204521714336,GMP,Deep,0.0016448409043428671
Dimethylsulfonioacetate,220715_Smp_GMP-Deep-Morn-T0-B-wIS.mzML,0.012680913671370253,GMP,Deep,0.0025361827342740505
Dimethylsulfonioacetate,220715_Smp_GMP-Deep-Morn-T0-A-wIS.mzML,0.0028609285790903403,GMP,Deep,5.721857158180681e-4
Dimethylsulfonioacetate,220715_Smp_GMP-Deep-Eve-T0-A-wIS.mzML,0.003942994086487721,GMP,Deep,7.885988172975442e-4
Dimethylsulfonioacetate,210813_Smp_Nit-Surf-Eve-T0-C-wIS.mzML,0.2394070457232819,Nit,Surf,0.04788140914465638
Dimethylsulfonioacetate,210813_Smp_Nit-Surf-Morn-T0-A-wIS.mzML,0.30711083790458266,Nit,Surf,0.06142216758091653
Dimethylsulfonioacetate,210813_Smp_Nit-Surf-Eve-T0-A-wIS.mzML,0.14091598461805682,Nit,Surf,0.02818319692361137
Dimethylsulfonioacetate,210813_Smp_Nit-Surf-Morn-T0-B-wIS.mzML,0.19114485389824062,Nit,Surf,0.038228970779648125
Dimethylsulfonioacetate,210813_Smp_Nit-Surf-Morn-T0-C-wIS.mzML,0.3429514990859996,Nit,Surf,0.06859029981719993
Dimethylsulfonioacetate,210813_Smp_Nit-Surf-Eve-T0-B-wIS.mzML,0.24486872699989556,Nit,Surf,0.04897374539997911
Dimethylsulfonioacetate,210813_Smp_Nit-Deep-Eve-T0-A-wIS.mzML,0.011868779893989875,Nit,Deep,0.002373755978797975
Dimethylsulfonioacetate,210813_Smp_Nit-Deep-Morn-T0-C-wIS.mzML,0.004033953203148413,Nit,Deep,8.067906406296826e-4
Dimethylsulfonioacetate,210813_Smp_Nit-Deep-Eve-T0-B-wIS.mzML,0.009877756195777958,Nit,Deep,0.0019755512391555915
Dimethylsulfonioacetate,210813_Smp_Nit-Deep-Morn-T0-A-wIS.mzML,0.010068340076189406,Nit,Deep,0.002013668015237881
Dimethylsulfonioacetate,210813_Smp_Nit-Deep-Morn-T0-B-wIS.mzML,0.00536548173215762,Nit,Deep,0.0010730963464315238
Dimethylsulfonioacetate,210813_Smp_Nit-Deep-Eve-T0-C-wIS.mzML,0.00988469262254826,Nit,Deep,0.001976938524509652
Isethionic acid,210916_Smp_Amm-Deep-Morn-T0-C-wIS.mzML,0.0481505063511307,Amm,Deep,0.00963010127022614
Isethionic acid,210916_Smp_Amm-Surf-Eve-T0-A-wIS.mzML,0.10115239675258457,Amm,Surf,0.020230479350516913
Isethionic acid,210916_Smp_Amm-Surf-Morn-T0-A-wIS.mzML,0.0834330913797733,Amm,Surf,0.01668661827595466
Isethionic acid,210916_Smp_Amm-Deep-Eve-T0-B-wIS.mzML,0.05070780008623886,Amm,Deep,0.010141560017247772
Isethionic acid,210916_Smp_Amm-Surf-Morn-T0-C-wIS.mzML,0.09851511969712445,Amm,Surf,0.019703023939424892
Isethionic acid,210916_Smp_Amm-Surf-Morn-T0-B-wIS.mzML,0.09002947576276744,Amm,Surf,0.018005895152553488
Isethionic acid,210916_Smp_Amm-Surf-Eve-T0-C-wIS.mzML,0.06836576786508601,Amm,Surf,0.013673153573017202
Isethionic acid,210916_Smp_Amm-Deep-Morn-T0-B-wIS.mzML,0.039081820574596145,Amm,Deep,0.007816364114919228
Isethionic acid,210916_Smp_Amm-Deep-Eve-T0-C-wIS.mzML,0.03255222426310885,Amm,Deep,0.006510444852621771
Isethionic acid,210916_Smp_Amm-Deep-Eve-T0-A-wIS.mzML,0.04423142350004116,Amm,Deep,0.008846284700008231
Isethionic acid,210916_Smp_Amm-Deep-Morn-T0-A-wIS.mzML,0.04071404385222318,Amm,Deep,0.008142808770444637
Isethionic acid,210916_Smp_Amm-Surf-Eve-T0-B-wIS.mzML,0.080571455753835855,Amm,Surf,0.016114291150767172
Isethionic acid,220729_Smp_Arg-Surf-Morn-T0-C-wIS.mzML,0.07537858114696017,Arg,Surf,0.015075716229392033
Isethionic acid,220729_Smp_Arg-Surf-Morn-T0-B-wIS.mzML,0.08981831132112128,Arg,Surf,0.017963662264224255
Isethionic acid,220729_Smp_Arg-Deep-Eve-T0-C-wIS.mzML,0.04463574684424384,Arg,Deep,0.008927149368848768
Isethionic acid,220729_Smp_Arg-Surf-Eve-T0-B-wIS.mzML,0.06977121004533203,Arg,Surf,0.013954242009066404
Isethionic acid,220729_Smp_Arg-Surf-Morn-T0-A-wIS.mzML,0.09594738384858366,Arg,Surf,0.01918947676971673
Isethionic acid,220729_Smp_Arg-Deep-Eve-T0-A-wIS.mzML,0.030589759826134284,Arg,Deep,0.006117951965226857
Isethionic acid,220729_Smp_Arg-Deep-Morn-T0-A-wIS.mzML,0.02927974397174725,Arg,Deep,0.0058559487943494505
Isethionic acid,220729_Smp_Arg-Surf-Eve-T0-A-wIS.mzML,0.06332779893731522,Arg,Surf,0.012665559787463043
Isethionic acid,220729_Smp_Arg-Surf-Eve-T0-C-wIS.mzML,0.09163134468444312,Arg,Surf,0.018326268936888625
Isethionic acid,220729_Smp_Arg-Deep-Morn-T0-B-wIS.mzML,0.0343509720746027,Arg,Deep,0.00687019441492054
Isethionic acid,220729_Smp_Arg-Deep-Eve-T0-B-wIS.mzML,0.0367845112010661,Arg,Deep,0.007356902240213219
Isethionic acid,220729_Smp_Arg-Deep-Morn-T0-C-wIS.mzML,0.033604159894664413,Arg,Deep,0.006720831978932883
Isethionic acid,220715_Smp_GMP-Surf-Eve-T0-B-wIS.mzML,0.08586018966602522,GMP,Surf,0.017172037933205042
Isethionic acid,220715_Smp_GMP-Surf-Morn-T0-B-wIS.mzML,0.08328331840559536,GMP,Surf,0.01665666368111907
Isethionic acid,220715_Smp_GMP-Deep-Morn-T0-C-wIS.mzML,0.02848536676884784,GMP,Deep,0.005697073353769568
Isethionic acid,220715_Smp_GMP-Deep-Eve-T0-B-wIS.mzML,0.03531806051823143,GMP,Deep,0.0070636121036462855
Isethionic acid,220715_Smp_GMP-Surf-Morn-T0-C-wIS.mzML,0.10417388676652142,GMP,Surf,0.020834777353304287
Isethionic acid,220715_Smp_GMP-Surf-Eve-T0-C-wIS.mzML,0.0866318047121444,GMP,Surf,0.017326360942428884
Isethionic acid,220715_Smp_GMP-Surf-Morn-T0-A-wIS.mzML,0.07444186939981699,GMP,Surf,0.014888373879963399
Isethionic acid,220715_Smp_GMP-Deep-Eve-T0-C-wIS.mzML,0.04024961426955911,GMP,Deep,0.00804992285391182
Isethionic acid,220715_Smp_GMP-Deep-Morn-T0-A-wIS.mzML,0.030275448936949816,GMP,Deep,0.006055089787389964
Isethionic acid,220715_Smp_GMP-Surf-Eve-T0-A-wIS.mzML,0.06439415116982594,GMP,Surf,0.012878830233965188
Isethionic acid,220715_Smp_GMP-Deep-Morn-T0-B-wIS.mzML,0.03218224450003115,GMP,Deep,0.006436448900006229
Isethionic acid,220715_Smp_GMP-Deep-Eve-T0-A-wIS.mzML,0.03329493856438379,GMP,Deep,0.006658987712876758
Isethionic acid,210813_Smp_Nit-Surf-Eve-T0-A-wIS.mzML,0.10740302016379397,Nit,Surf,0.021480604032758796
Isethionic acid,210813_Smp_Nit-Deep-Eve-T0-A-wIS.mzML,0.04921188193609488,Nit,Deep,0.009842376387218977
Isethionic acid,210813_Smp_Nit-Surf-Eve-T0-C-wIS.mzML,0.13335633062596342,Nit,Surf,0.02667126612519268
Isethionic acid,210813_Smp_Nit-Surf-Morn-T0-A-wIS.mzML,0.26197115320086556,Nit,Surf,0.05239423064017311
Isethionic acid,210813_Smp_Nit-Deep-Eve-T0-B-wIS.mzML,0.06332707750528614,Nit,Deep,0.01266541550105723
Isethionic acid,210813_Smp_Nit-Surf-Morn-T0-B-wIS.mzML,0.12393295412086512,Nit,Surf,0.024786590824173026
Isethionic acid,210813_Smp_Nit-Deep-Morn-T0-C-wIS.mzML,0.04348958359969307,Nit,Deep,0.008697916719938616
Isethionic acid,210813_Smp_Nit-Deep-Morn-T0-B-wIS.mzML,0.04842015981722718,Nit,Deep,0.009684031963445435
Isethionic acid,210813_Smp_Nit-Surf-Eve-T0-B-wIS.mzML,0.14096321228555128,Nit,Surf,0.028192642457110256
Isethionic acid,210813_Smp_Nit-Deep-Eve-T0-C-wIS.mzML,0.057607616735310174,Nit,Deep,0.011521523347062034
Isethionic acid,210813_Smp_Nit-Surf-Morn-T0-C-wIS.mzML,0.17041864776336224,Nit,Surf,0.03408372955267245
Isethionic acid,210813_Smp_Nit-Deep-Morn-T0-A-wIS.mzML,0.03399517828194371,Nit,Deep,0.006799035656388743
Thymine,210916_Smp_Amm-Surf-Eve-T0-B-wIS.mzML,0.18379334868560587,Amm,Surf,0.03675866973712117
Thymine,210916_Smp_Amm-Surf-Morn-T0-A-wIS.mzML,0.14995145226910359,Amm,Surf,0.029990290453820716
Thymine,210916_Smp_Amm-Deep-Morn-T0-A-wIS.mzML,0.0796619525169374,Amm,Deep,0.015932390503387482
Thymine,210916_Smp_Amm-Deep-Eve-T0-B-wIS.mzML,0.10356881288012372,Amm,Deep,0.020713762576024745
Thymine,210916_Smp_Amm-Surf-Morn-T0-C-wIS.mzML,0.2367982772652983,Amm,Surf,0.04735965545305966
Thymine,210916_Smp_Amm-Surf-Eve-T0-C-wIS.mzML,0.2015250450318535,Amm,Surf,0.040305009006370705
Thymine,210916_Smp_Amm-Surf-Morn-T0-B-wIS.mzML,0.23650157472986497,Amm,Surf,0.04730031494597299
Thymine,210916_Smp_Amm-Surf-Eve-T0-A-wIS.mzML,0.14964894460402456,Amm,Surf,0.02992978892080491
Thymine,210916_Smp_Amm-Deep-Morn-T0-C-wIS.mzML,0.0888119590313574,Amm,Deep,0.017762391806271483
Thymine,210916_Smp_Amm-Deep-Eve-T0-A-wIS.mzML,0.07695287141531235,Amm,Deep,0.01539057428306247
Thymine,210916_Smp_Amm-Deep-Morn-T0-B-wIS.mzML,0.07119898142907788,Amm,Deep,0.014239796285815575
Thymine,210916_Smp_Amm-Deep-Eve-T0-C-wIS.mzML,0.06094062937467171,Amm,Deep,0.012188125874934343
Thymine,220729_Smp_Arg-Surf-Morn-T0-B-wIS.mzML,0.2747153300326784,Arg,Surf,0.05494306600653568
Thymine,220729_Smp_Arg-Surf-Morn-T0-C-wIS.mzML,0.23273943638927772,Arg,Surf,0.04654788727785555
Thymine,220729_Smp_Arg-Surf-Eve-T0-B-wIS.mzML,0.11308192913938715,Arg,Surf,0.02261638582787743
Thymine,220729_Smp_Arg-Surf-Eve-T0-C-wIS.mzML,0.17708566269496542,Arg,Surf,0.03541713253899309
Thymine,220729_Smp_Arg-Surf-Morn-T0-A-wIS.mzML,0.13437955092308707,Arg,Surf,0.02687591018461741
Thymine,220729_Smp_Arg-Deep-Morn-T0-C-wIS.mzML,0.05889980737597732,Arg,Deep,0.011779961475195463
Thymine,220729_Smp_Arg-Deep-Eve-T0-C-wIS.mzML,0.04881677698186196,Arg,Deep,0.009763355396372393
Thymine,220729_Smp_Arg-Deep-Eve-T0-A-wIS.mzML,0.058485824952425006,Arg,Deep,0.011697164990485
Thymine,220729_Smp_Arg-Deep-Eve-T0-B-wIS.mzML,0.042301031870154736,Arg,Deep,0.008460206374030948
Thymine,220729_Smp_Arg-Surf-Eve-T0-A-wIS.mzML,0.04223416791405479,Arg,Surf,0.008446833582810958
Thymine,220729_Smp_Arg-Deep-Morn-T0-A-wIS.mzML,0.04591119872497091,Arg,Deep,0.009182239744994183
Thymine,220729_Smp_Arg-Deep-Morn-T0-B-wIS.mzML,0.0437292825289894,Arg,Deep,0.008745856505797879
Thymine,220715_Smp_GMP-Deep-Morn-T0-B-wIS.mzML,0.27600435250414374,GMP,Deep,0.055200870500828746
Thymine,220715_Smp_GMP-Surf-Morn-T0-C-wIS.mzML,0.8185286364054614,GMP,Surf,0.16370572728109228
Thymine,220715_Smp_GMP-Surf-Eve-T0-A-wIS.mzML,0.4377226392074264,GMP,Surf,0.08754452784148527
Thymine,220715_Smp_GMP-Surf-Eve-T0-B-wIS.mzML,0.2837209449612954,GMP,Surf,0.05674418899225908
Thymine,220715_Smp_GMP-Deep-Eve-T0-C-wIS.mzML,0.26709960287747275,GMP,Deep,0.05341992057549455
Thymine,220715_Smp_GMP-Deep-Eve-T0-A-wIS.mzML,0.220717257607757,GMP,Deep,0.044143451521551406
Thymine,220715_Smp_GMP-Deep-Eve-T0-B-wIS.mzML,0.16837521473119127,GMP,Deep,0.03367504294623826
Thymine,220715_Smp_GMP-Deep-Morn-T0-A-wIS.mzML,0.24045792327736715,GMP,Deep,0.048091584655473425
Thymine,220715_Smp_GMP-Surf-Morn-T0-B-wIS.mzML,0.43096912632402967,GMP,Surf,0.08619382526480593
Thymine,220715_Smp_GMP-Surf-Eve-T0-C-wIS.mzML,0.21170649066291278,GMP,Surf,0.04234129813258256
Thymine,220715_Smp_GMP-Surf-Morn-T0-A-wIS.mzML,0.5417621589149092,GMP,Surf,0.10835243178298185
Thymine,220715_Smp_GMP-Deep-Morn-T0-C-wIS.mzML,0.10072389044262844,GMP,Deep,0.020144778088525692
Thymine,210813_Smp_Nit-Deep-Morn-T0-B-wIS.mzML,0.07629469962671677,Nit,Deep,0.015258939925343353
Thymine,210813_Smp_Nit-Surf-Eve-T0-C-wIS.mzML,0.3126607096630133,Nit,Surf,0.06253214193260265
Thymine,210813_Smp_Nit-Deep-Morn-T0-C-wIS.mzML,0.08708094162286449,Nit,Deep,0.017416188324572895
Thymine,210813_Smp_Nit-Surf-Morn-T0-A-wIS.mzML,0.21835432558577142,Nit,Surf,0.04367086511715428
Thymine,210813_Smp_Nit-Deep-Eve-T0-A-wIS.mzML,0.14251930225806816,Nit,Deep,0.028503860451613634
Thymine,210813_Smp_Nit-Surf-Eve-T0-A-wIS.mzML,0.13351896039619054,Nit,Surf,0.02670379207923811
Thymine,210813_Smp_Nit-Surf-Eve-T0-B-wIS.mzML,0.2038673260988525,Nit,Surf,0.0407734652197705
Thymine,210813_Smp_Nit-Surf-Morn-T0-C-wIS.mzML,0.1701116956774317,Nit,Surf,0.03402233913548634
Thymine,210813_Smp_Nit-Surf-Morn-T0-B-wIS.mzML,0.15495230276093833,Nit,Surf,0.030990460552187668
Thymine,210813_Smp_Nit-Deep-Eve-T0-B-wIS.mzML,0.12466379964560112,Nit,Deep,0.02493275992912022
Thymine,210813_Smp_Nit-Deep-Morn-T0-A-wIS.mzML,0.06422033156866974,Nit,Deep,0.01284406631373395
Thymine,210813_Smp_Nit-Deep-Eve-T0-C-wIS.mzML,0.07686922295258039,Nit,Deep,0.015373844590516078
Taurine,210916_Smp_Amm-Deep-Morn-T0-C-wIS.mzML,0.09678370789505053,Amm,Deep,0.019356741579010107
Taurine,210916_Smp_Amm-Surf-Morn-T0-A-wIS.mzML,0.10203488668681643,Amm,Surf,0.020406977337363286
Taurine,210916_Smp_Amm-Surf-Eve-T0-A-wIS.mzML,0.16316757865584422,Amm,Surf,0.03263351573116884
Taurine,210916_Smp_Amm-Surf-Morn-T0-B-wIS.mzML,0.13270792381616206,Amm,Surf,0.02654158476323241
Taurine,210916_Smp_Amm-Surf-Eve-T0-C-wIS.mzML,0.10293241819960124,Amm,Surf,0.020586483639920244
Taurine,210916_Smp_Amm-Deep-Eve-T0-B-wIS.mzML,0.08187856005365218,Amm,Deep,0.016375712010730438
Taurine,210916_Smp_Amm-Surf-Morn-T0-C-wIS.mzML,0.1117477046683542,Amm,Surf,0.022349540933670836
Taurine,210916_Smp_Amm-Deep-Morn-T0-B-wIS.mzML,0.04867472660341915,Amm,Deep,0.00973494532068383
Taurine,210916_Smp_Amm-Deep-Eve-T0-A-wIS.mzML,0.07730332171912227,Amm,Deep,0.015460664343824454
Taurine,210916_Smp_Amm-Deep-Morn-T0-A-wIS.mzML,0.07960679002170988,Amm,Deep,0.015921358004341975
Taurine,210916_Smp_Amm-Deep-Eve-T0-C-wIS.mzML,0.026775362594560047,Amm,Deep,0.0053550725189120095
Taurine,210916_Smp_Amm-Surf-Eve-T0-B-wIS.mzML,0.08286313824661816,Amm,Surf,0.016572627649323633
Taurine,220729_Smp_Arg-Surf-Eve-T0-B-wIS.mzML,0.07797560745082756,Arg,Surf,0.015595121490165512
Taurine,220729_Smp_Arg-Surf-Morn-T0-B-wIS.mzML,0.10162021729236397,Arg,Surf,0.020324043458472794
Taurine,220729_Smp_Arg-Deep-Eve-T0-A-wIS.mzML,0.051897309253700966,Arg,Deep,0.010379461850740193
Taurine,220729_Smp_Arg-Deep-Morn-T0-A-wIS.mzML,0.07181445460279652,Arg,Deep,0.014362890920559304
Taurine,220729_Smp_Arg-Surf-Eve-T0-A-wIS.mzML,0.08730901736208155,Arg,Surf,0.01746180347241631
